long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-91.89641427535892,44.94656070963351,0500000US55033,Dunn,55,63.40103206636478,63.40103206636478,63.40103206636478,05000US55033,22451,2425,18404,0.1164242162369773,1390,22242,0.0624943800017984
-89.48851198740996,30.416006181641237,0500000US28045,Hancock,28,537.162691217873,48.769300191983234,135.0047717004192,05000US28045,24420,3655,20670,0.15025693730729703,2233,24285,0.09194976322833025
-94.23212716913456,44.57949765579367,0500000US27143,Sibley,27,49.85204078684759,49.85204078684759,49.85204078684759,05000US27143,7312,658,6585,0.09084633439182659,271,7250,0.03737931034482759
-100.45993907286002,39.78473751198299,0500000US20039,Decatur,20,223.0449960623837,212.005835257584,212.005835257584,05000US20039,1415,294,1038,0.22072072072072071,122,1367,0.08924652523774688
-95.75336596388328,43.67423332044401,0500000US27105,Nobles,27,146.68384584648967,54.019736922299664,146.68384584648967,05000US27105,10400,1505,8657,0.14810076756543988,844,10224,0.0825508607198748
-91.94996628004016,40.75321809857685,0500000US19177,Van Buren,19,122.16379657809463,44.39037240290539,122.16379657809463,05000US19177,3460,438,2992,0.12769679300291545,323,3430,0.09416909620991254
-94.84932868808376,37.855203267581395,0500000US20011,Bourbon,20,74.83057320669894,74.83057320669894,74.83057320669894,05000US20011,7398,1075,6099,0.14984666852523,510,7296,0.06990131578947369
-88.46494824502767,44.41609215609008,0500000US55087,Outagamie,55,143.7008773287451,8.275274337287536,143.7008773287451,05000US55087,93565,7011,84643,0.07649420647216706,3938,92976,0.042355016348304936
-83.66654031920521,41.001920550952704,0500000US39063,Hancock,39,195.97075642233648,29.3765234985691,141.10269070495443,05000US39063,38412,4686,31967,0.1278476523067689,1076,37873,0.028410741161249437
-84.20475871140044,40.33155427595625,0500000US39149,Shelby,39,200.6137586279476,28.534708494388617,105.55881752951254,05000US39149,24173,2583,21221,0.10851117459250546,1006,23972,0.041965626564325044
-89.52402352131878,32.75351997149894,0500000US28079,Leake,28,403.9042873584769,47.795928854604746,206.53550548187923,05000US28079,11304,2903,8248,0.26033539592861626,1382,11202,0.12337082663810034
-89.78540088420284,36.21138389247158,0500000US29155,Pemiscot,29,165.08975808831016,72.8824877659199,165.08975808831016,05000US29155,8709,2689,5870,0.31417221638041826,924,8608,0.10734200743494424
-82.02656337054735,38.76972107023956,0500000US54053,Mason,54,149.1878555000126,34.866486187943686,149.1878555000126,05000US54053,13745,2212,10821,0.169723010818691,645,13099,0.04924040003053668
-96.0003056580341,45.586122583050695,0500000US27149,Stevens,27,133.42113660731084,96.78681107397176,133.42113660731084,05000US27149,4872,701,3979,0.14978632478632478,166,4805,0.034547346514047866
-76.07027860357647,42.59501365800172,0500000US36023,Cortland,36,24.818151310505627,24.818151310505627,24.818151310505627,05000US36023,24203,3853,18453,0.17273379359813504,583,24027,0.024264369251259
-87.72256353291155,30.7274787669709,0500000US01003,Baldwin,01,448.88985192472535,25.367115296006045,33.73655510172141,05000US01003,112400,11936,99402,0.10720508721191327,9842,111848,0.08799442099992848
-85.94091891142261,31.802723141885245,0500000US01109,Pike,01,325.3394740502641,41.77765803663976,118.33584980929156,05000US01109,17263,3858,12148,0.2410346120204923,1459,17137,0.08513742195250044
-113.75795269656992,35.7040951590832,0500000US04015,Mohave,04,77.8778372635314,77.8778372635314,77.8778372635314,05000US04015,104556,17575,86140,0.1694547558212409,8814,103953,0.08478831779746616
-93.89155270977518,33.31209066818049,0500000US05091,Miller,05,356.4045987783745,54.72464625523706,356.4045987783745,05000US05091,22126,4250,17574,0.19473973607038123,1497,21798,0.06867602532342416
-91.27984423207332,45.06940795370294,0500000US55017,Chippewa,55,93.00000533114137,93.00000533114137,93.00000533114137,05000US55017,30901,3480,27035,0.11404227429133214,1405,30658,0.04582816883032161
-90.61207331372806,44.73473713274186,0500000US55019,Clark,55,104.47806565506733,104.47806565506733,104.47806565506733,05000US55019,17150,2227,14595,0.1323861609796695,3280,16911,0.1939565962982674
-99.47742304710432,46.45735484349997,0500000US38047,Logan,38,310.59978362991865,131.19586584781908,310.59978362991865,05000US38047,836,58,731,0.07351077313054499,13,789,0.016476552598225603
-100.63627957500086,48.23456893345911,0500000US38049,McHenry,38,408.54014455258965,202.97911149027135,406.21655560196064,05000US38049,2839,266,2537,0.09489832322511595,85,2804,0.030313837375178315
-82.43230578988391,36.11074118368833,0500000US47171,Unicoi,47,35.73492521441862,35.28388124399917,35.73492521441862,05000US47171,8841,1656,6903,0.19348054679284962,470,8594,0.05468931812892716
-84.59294121027908,41.88778448953616,0500000US26059,Hillsdale,26,155.592532366071,26.06020206924341,84.97446228112618,05000US26059,22908,3566,18511,0.16152556959731848,1117,22769,0.0490579296411788
-88.90889374871237,34.76835415570689,0500000US28139,Tippah,28,270.85475119394897,61.400225238291675,270.85475119394897,05000US28139,11493,2535,8735,0.22493345164152617,1584,11399,0.13895955785595226
-85.04082570224432,45.224713473897246,0500000US26029,Charlevoix,26,241.4394854548776,10.193700806305118,241.4394854548776,05000US26029,13238,1499,11536,0.11499808208668968,748,13086,0.05716032401039279
-84.3881193203151,43.646843266765465,0500000US26111,Midland,26,196.10271291471815,24.18741799339892,163.70248460023262,05000US26111,42324,4345,37187,0.10461812578252913,1298,42057,0.030862876572270964
-103.47099928608364,36.48160046836566,0500000US35059,Union,35,149.3031002817905,149.3031002817905,149.3031002817905,05000US35059,1884,466,1382,0.25216450216450215,172,1862,0.09237379162191192
-81.23734278284064,41.6965600667235,0500000US39085,Lake,39,107.77513947355484,22.238196241263097,107.77513947355484,05000US39085,117587,10537,105264,0.09099230576592603,4301,116469,0.03692828134525067
-108.2617943529143,35.580665101574624,0500000US35031,McKinley,35,97.72107615757848,97.72107615757848,97.72107615757848,05000US35031,37205,13316,23576,0.3609454624308793,6576,37101,0.17724589633702595
-123.30813797112272,45.23262604922926,0500000US41071,Yamhill,41,5.511839731584275,5.511839731584275,5.511839731584275,05000US41071,52955,6753,44301,0.13227171230461865,2791,52727,0.05293303241223662
-92.9083313683815,45.50246011374494,0500000US27025,Chisago,27,35.645948211140016,35.645948211140016,35.645948211140016,05000US27025,26808,1840,24630,0.06951265583679637,664,26557,0.02500282411416952
-80.43147131545861,27.077522043948218,0500000US12085,Martin,12,513.3651902729025,14.318354525223643,14.318354525223643,05000US12085,81297,8860,71406,0.11038297660279571,6435,80369,0.08006818549440704
-96.29782653466856,34.58821863169335,0500000US40029,Coal,40,220.0308876089584,79.43968651508949,220.0308876089584,05000US40029,2769,670,2037,0.24750646472109347,534,2723,0.19610723466764599
-89.1884640650919,34.8172935015362,0500000US28009,Benton,28,264.53909993809987,45.80942033469887,264.53909993809987,05000US28009,4207,858,3317,0.20550898203592816,599,4175,0.14347305389221557
-71.71608465645942,42.91533315604366,0500000US33011,Hillsborough,33,14.126461049486396,14.126461049486396,14.126461049486396,05000US33011,208765,17344,186770,0.0849721234212254,10165,206203,0.04929608201626552
-73.97355542031083,42.60017675119391,0500000US36001,Albany,36,10.86350407307368,10.86350407307368,10.86350407307368,05000US36001,158092,19354,129871,0.12969676662757582,3218,155840,0.020649383983572894
-67.62921784247561,45.03537398447463,0500000US23029,Washington,23,20.50684157293081,20.50684157293081,20.50684157293081,05000US23029,15986,3137,12377,0.20220446048730178,1567,15741,0.09954894860555238
-72.61494552924984,44.27344615639062,0500000US50023,Washington,50,7.985756813593459,7.985756813593459,7.985756813593459,05000US50023,29527,3058,25557,0.10686702778263149,778,29184,0.02665844298245614
-87.29732387065802,33.80331123977315,0500000US01127,Walker,01,296.52933373922,34.58926617305942,228.3900987182611,05000US01127,32466,6098,25840,0.19093243158619827,3416,32152,0.10624533466036327
-156.1813358733742,58.65995332822205,0500000US02164,Lake and Peninsula,02,217.22617686436644,217.22617686436644,217.22617686436644,05000US02164,626,88,528,0.14285714285714285,157,626,0.2507987220447284
-93.02367036832392,37.680419790290394,0500000US29059,Dallas,29,123.00070529626628,95.87278524557034,123.00070529626628,05000US29059,8877,1911,6819,0.21890034364261168,1303,8740,0.1490846681922197
-94.4047238546148,39.89315456375514,0500000US29063,DeKalb,29,54.89014559192499,54.89014559192499,54.89014559192499,05000US29063,4606,479,4020,0.10646810402311625,302,4516,0.06687333923826395
-75.8196199809001,42.16024936558288,0500000US36007,Broome,36,13.193276014445676,13.193276014445676,13.193276014445676,05000US36007,97523,18519,74246,0.19963348245566756,2745,96180,0.0285402370555209
-89.11766734466728,30.78996735890545,0500000US28131,Stone,28,503.43128077431805,58.453858914360865,114.4546617571909,05000US28131,9079,1703,7082,0.19385315879339785,802,8827,0.09085759601223518
-94.40458454671204,39.6017727819313,0500000US29049,Clinton,29,35.58348439668067,35.58348439668067,35.58348439668067,05000US29049,10348,1153,9078,0.11269670608933634,848,10296,0.08236208236208237
-97.79922003506456,31.390906913340185,0500000US48099,Coryell,48,434.4663525168133,21.63466737367079,434.4663525168133,05000US48099,37853,3960,27521,0.12579015914361044,3173,31257,0.10151326102952939
-92.99575993490863,32.82263508140296,0500000US22027,Claiborne,22,413.0449394842494,46.155392285813925,375.9409000073361,05000US22027,6757,2312,4352,0.3469387755102041,393,6672,0.05890287769784173
-76.60577722967854,38.30242965489165,0500000US24037,St. Mary's,24,38.40305599037559,38.40305599037559,38.40305599037559,05000US24037,56632,5132,50377,0.09245347601289881,2307,56084,0.04113472648170601
-84.8903881469124,45.520308713635146,0500000US26047,Emmet,26,262.26072273664766,11.493682208967646,262.26072273664766,05000US26047,16711,1682,14803,0.10203215043979375,878,16549,0.053054565230527526
-94.3424358855865,37.85058239606333,0500000US29217,Vernon,29,76.0469415526513,76.0469415526513,76.0469415526513,05000US29217,10574,1602,8364,0.16074653822998194,1692,10317,0.16400116312881652
-111.78990488515512,32.097427295653034,0500000US04019,Pima,04,224.801044552251,54.214479015352175,224.801044552251,05000US04019,527601,87845,430842,0.1693603271337049,41712,523976,0.07960669954349055
-107.68281867781896,43.90496992679926,0500000US56043,Washakie,56,239.77449089870768,136.3059469728958,136.3059469728958,05000US56043,3897,411,3414,0.10745098039215686,466,3861,0.1206941206941207
-95.31348731157544,39.53175192817767,0500000US20005,Atchison,20,46.32957559747253,46.32957559747253,46.32957559747253,05000US20005,8371,1443,6189,0.18907232704402516,635,8292,0.07657983598649301
-98.3515979838376,45.5897907215025,0500000US46013,Brown,46,245.8718026038526,116.31891228779206,245.8718026038526,05000US46013,19827,2151,16923,0.11277131173324945,1287,19496,0.06601354123922856
-99.20483202077908,44.076287843583096,0500000US46017,Buffalo,46,296.95556657671716,125.9976949969268,250.51240465575503,05000US46017,936,382,550,0.40987124463519314,345,936,0.3685897435897436
-102.3337842807837,41.111556154183525,0500000US31049,Deuel,31,134.581373304048,134.581373304048,134.581373304048,05000US31049,931,88,829,0.09596510359869138,142,920,0.15434782608695652
-92.45279637663388,45.03407067119393,0500000US55109,St. Croix,55,36.43198937805121,36.43198937805121,36.43198937805121,05000US55109,44772,2665,41575,0.060239602169981914,1417,44422,0.03189860879744271
-89.24289699098728,44.11312967542598,0500000US55137,Waushara,55,128.72204007945754,42.33051998156029,128.72204007945754,05000US55137,11445,1298,10046,0.11442172073342737,802,11371,0.07053029636795356
-106.79849998065583,42.96206493755338,0500000US56025,Natrona,56,170.74421004080676,170.74421004080676,170.74421004080676,05000US56025,40068,4325,34858,0.11037950131434551,4399,39646,0.11095696917721838
-97.3093233955454,34.70456250533893,0500000US40049,Garvin,40,205.09940607299205,35.87692648099137,205.09940607299205,05000US40049,13990,2229,11562,0.16162714814009135,2386,13855,0.1722121977625406
-76.63983900551311,36.69531812266078,0500000US51800,Suffolk,51,25.04800079792492,25.04800079792492,25.04800079792492,05000US51800,47198,4905,41975,0.10462883959044368,3019,46733,0.06460103139109409
-87.7455924671119,39.67855188878702,0500000US17045,Edgar,17,38.86853987206576,38.86853987206576,38.86853987206576,05000US17045,8735,1171,7432,0.13611530861327445,333,8604,0.038702928870292884
-73.14081598764466,44.03090367560004,0500000US50001,Addison,50,28.84275108951313,28.84275108951313,28.84275108951313,05000US50001,18596,1213,15658,0.07189852409460021,676,18427,0.036685298746404735
-85.20516155762633,35.59640888419949,0500000US47007,Bledsoe,47,149.32113775051477,74.80678151821758,149.32113775051477,05000US47007,6003,1404,4526,0.23676222596964586,658,5955,0.11049538203190597
-85.09472247729674,44.337389059660374,0500000US26113,Missaukee,26,193.75427578169223,37.57614259341599,190.92782913624953,05000US26113,7436,1127,6214,0.15352131862144122,508,7376,0.06887201735357917
-84.12644419294985,44.33496372919733,0500000US26129,Ogemaw,26,231.14974855032665,60.667566323171734,210.6557805685999,05000US26129,10408,1691,8535,0.16536280070408763,380,10281,0.03696138507927244
-78.19375273903594,43.00093172048209,0500000US36037,Genesee,36,0.01175967807739784,0.01175967807739784,0.01175967807739784,05000US36037,28744,3399,25019,0.11960729115349426,679,28624,0.023721352711011737
-73.2948541796258,44.796758604255054,0500000US50013,Grand Isle,50,10.55696140182355,10.55696140182355,10.55696140182355,05000US50013,3507,239,3261,0.06828571428571428,99,3507,0.028229255774165955
-97.657464504176,46.45616096542497,0500000US38073,Ransom,38,228.38096066173617,50.59894209175114,228.38096066173617,05000US38073,2525,274,2188,0.11129163281884646,68,2462,0.02761982128350934
-99.48705852265438,44.547300515766366,0500000US46069,Hyde,46,303.78841807956866,151.31052893413096,284.44472968846657,05000US46069,714,51,632,0.0746705710102489,29,683,0.0424597364568082
-104.68949193056756,41.30694427360041,0500000US56021,Laramie,56,54.72091000076779,54.72091000076779,54.72091000076779,05000US56021,48791,4576,43388,0.09540488699858227,3294,47899,0.06876970291655359
-97.59711776225006,40.87274207921504,0500000US31185,York,31,198.49235880102177,50.09812690616111,50.09812690616111,05000US31185,7095,703,5713,0.10956982543640897,363,6502,0.055828975699784684
-72.22217146133114,43.361426408790166,0500000US33019,Sullivan,33,19.683685571549745,19.683685571549745,19.683685571549745,05000US33019,21702,2467,18815,0.1159195564326661,1060,21426,0.04947260337907215
-96.04477464468428,42.38970362482717,0500000US19193,Woodbury,19,212.66016649898648,16.755878643436933,76.08519424245368,05000US19193,51803,6491,44110,0.12827809727080491,2387,51428,0.046414404604495606
-88.76540956271025,44.789149995620136,0500000US55115,Shawano,55,172.3060643941491,37.678815941144286,172.3060643941491,05000US55115,20435,2309,17783,0.11492136173601433,1493,20188,0.07395482464830593
-80.73388376018012,36.73157852792587,0500000US51035,Carroll,51,51.210973702653845,51.210973702653845,51.210973702653845,05000US51035,14829,2061,12571,0.14085565882996173,1517,14716,0.10308507746670291
-85.98815267859712,31.402649421795143,0500000US01031,Coffee,01,349.5739921349081,67.59679111145496,96.84249805193848,05000US01031,26423,4684,21368,0.17979425763856902,2531,26142,0.09681738199066636
-85.79750899341391,32.86235062442355,0500000US01123,Tallapoosa,01,263.7884804084232,41.56931495619464,183.9432179718264,05000US01123,20818,3905,16769,0.18888458933926672,1484,20698,0.07169774857474152
